CDP_HEADER_ID,header#organization_id,header#fiscal_year_end_date,SECTION_1_LINE_3B,SECTION_1_LINE_3C,SECTION_1_LINE_3D,SECTION_1_LINE_3E,SECTION_1_LINE_3F,SECTION_1_LINE_9,SECTION_1_LINE_10,SECTION_1_LINE_11,SECTION_1_LINE_12,SECTION_1_LINE_17,SECTION_1_LINE_17B,SECTION_1_LINE_17C,SECTION_1_LINE_17D,SECTION_1_LINE_25,SECTION_1_LINE_26,SECTION_1_LINE_27,SECTION_3_LINE_1_UR,SECTION_3_LINE_1_TR,SECTION_3_LINE_1_PR,SECTION_3_LINE_1_TTL,SECTION_3_LINE_2_UR,SECTION_3_LINE_2_TR,SECTION_3_LINE_2_PR,SECTION_3_LINE_2_TTL,SECTION_3_LINE_3_UR,SECTION_3_LINE_3_TR,SECTION_3_LINE_3_PR,SECTION_3_LINE_3_TTL,SECTION_3_LINE_4_UR,SECTION_3_LINE_4_TR,SECTION_3_LINE_4_PR,SECTION_3_LINE_4_TTL,SECTION_3_LINE_5_UR,SECTION_3_LINE_5_TR,SECTION_3_LINE_5_PR,SECTION_3_LINE_5_TTL,SECTION_3_LINE_6_UR,SECTION_3_LINE_6_TR,SECTION_3_LINE_6_PR,SECTION_3_LINE_6_TTL,SECTION_3_LINE_6A_DESC,SECTION_3_LINE_7_UR,SECTION_3_LINE_7_TR,SECTION_3_LINE_7_PR,SECTION_3_LINE_7_TTL,SECTION_3_LINE_7A_UR,SECTION_3_LINE_7A_TR,SECTION_3_LINE_7A_PR,SECTION_3_LINE_7A_TTL,SECTION_3_LINE_8_UR,SECTION_3_LINE_8_TR,SECTION_3_LINE_8_PR,SECTION_3_LINE_8_TTL,SECTION_3_LINE_8A_UR,SECTION_3_LINE_8A_TR,SECTION_3_LINE_8A_PR,SECTION_3_LINE_8A_TTL,SECTION_3_LINE_9_UR,SECTION_3_LINE_9_TR,SECTION_3_LINE_9_PR,SECTION_3_LINE_9_TTL,SECTION_3_LINE_10_UR,SECTION_3_LINE_10_TR,SECTION_3_LINE_10_PR,SECTION_3_LINE_10_TTL,SECTION_3_LINE_10A_UR,SECTION_3_LINE_10A_TR,SECTION_3_LINE_10A_PR,SECTION_3_LINE_10A_TTL,SECTION_3_LINE_11_UR,SECTION_3_LINE_11_TR,SECTION_3_LINE_11_PR,SECTION_3_LINE_11_TTL,SECTION_3_LINE_12_UR,SECTION_3_LINE_12_TR,SECTION_3_LINE_12_PR,SECTION_3_LINE_12_TTL,SECTION_3_LINE_13_UR,SECTION_3_LINE_13_TR,SECTION_3_LINE_13_PR,SECTION_3_LINE_13_TTL,SECTION_3_LINE_14_UR,SECTION_3_LINE_14_TR,SECTION_3_LINE_14_PR,SECTION_3_LINE_14_TTL,SECTION_3_LINE_15_UR,SECTION_3_LINE_15_TR,SECTION_3_LINE_15_PR,SECTION_3_LINE_15_TTL,SECTION_3_LINE_16_UR,SECTION_3_LINE_16_TR,SECTION_3_LINE_16_PR,SECTION_3_LINE_16_TTL,SECTION_3_LINE_17_UR,SECTION_3_LINE_17_TR,SECTION_3_LINE_17_PR,SECTION_3_LINE_17_TTL,SECTION_3_LINE_18_UR,SECTION_3_LINE_18_TR,SECTION_3_LINE_18_PR,SECTION_3_LINE_18_TTL,SECTION_3_LINE_19_UR,SECTION_3_LINE_19_TR,SECTION_3_LINE_19_PR,SECTION_3_LINE_19_TTL,SECTION_3_LINE_19A_DESC,SECTION_3_LINE_20_UR,SECTION_3_LINE_20_TR,SECTION_3_LINE_20_PR,SECTION_3_LINE_20_TTL,SECTION_3_LINE_21_UR,SECTION_3_LINE_21_TR,SECTION_3_LINE_21_PR,SECTION_3_LINE_21_TTL,SECTION_3_LINE_22_UR,SECTION_3_LINE_22_TR,SECTION_3_LINE_22_PR,SECTION_3_LINE_22_TTL,SECTION_3_LINE_23_UR,SECTION_3_LINE_23_TR,SECTION_3_LINE_23_PR,SECTION_3_LINE_23_TTL,SECTION_3_LINE_24_UR,SECTION_3_LINE_24_TR,SECTION_3_LINE_24_PR,SECTION_3_LINE_24_TTL,SECTION_3_LINE_25_UR,SECTION_3_LINE_25_TR,SECTION_3_LINE_25_PR,SECTION_3_LINE_25_TTL,SECTION_3_LINE_26_UR,SECTION_3_LINE_26_TR,SECTION_3_LINE_26_PR,SECTION_3_LINE_26_TTL,SECTION_3_LINE_27_UR,SECTION_3_LINE_27_TR,SECTION_3_LINE_27_PR,SECTION_3_LINE_27_TTL,SECTION_3_LINE_28_UR,SECTION_3_LINE_28_TR,SECTION_3_LINE_28_PR,SECTION_3_LINE_28_TTL,SECTION_3_LINE_28A_UR,SECTION_3_LINE_28A_TR,SECTION_3_LINE_28A_PR,SECTION_3_LINE_28A_TTL,SECTION_3_LINE_29_UR,SECTION_3_LINE_29_TR,SECTION_3_LINE_29_PR,SECTION_3_LINE_29_TTL,SECTION_3_LINE_30_UR,SECTION_3_LINE_30_TR,SECTION_3_LINE_30_PR,SECTION_3_LINE_30_TTL,SECTION_3_LINE_30A_DESC,SECTION_3_LINE_30B_UR,SECTION_3_LINE_30B_TR,SECTION_3_LINE_30B_PR,SECTION_3_LINE_30B_TTL,SECTION_3_LINE_30C_UR,SECTION_3_LINE_30C_TR,SECTION_3_LINE_30C_PR,SECTION_3_LINE_30C_TTL,SECTION_3_LINE_31_UR,SECTION_3_LINE_31_TR,SECTION_3_LINE_31_PR,SECTION_3_LINE_31_TTL,SECTION_3_LINE_31A_DESC,SECTION_3_LINE_32_UR,SECTION_3_LINE_32_TR,SECTION_3_LINE_32_PR,SECTION_3_LINE_32_TTL,SECTION_3_LINE_33_UR,SECTION_3_LINE_33_TR,SECTION_3_LINE_33_PR,SECTION_3_LINE_33_TTL,SECTION_3_LINE_34_UR,SECTION_3_LINE_34_TR,SECTION_3_LINE_34_PR,SECTION_3_LINE_34_TTL,SECTION_3_LINE_35_UR,SECTION_3_LINE_35_TR,SECTION_3_LINE_35_PR,SECTION_3_LINE_35_TTL,SECTION_3_LINE_36_UR,SECTION_3_LINE_36_TR,SECTION_3_LINE_36_PR,SECTION_3_LINE_36_TTL,SECTION_3_LINE_37,SECTION_3_LINE_37_TYPE,SECTION_3_LINE_38,SECTION_3_LINE_38_TYPE,SECTION_3_LINE_39,SECTION_3_LINE_39_TYPE,COMPLETED_FY,NTEE_CODE,NTEE_PRIMARY,NTEE_NUMERIC,STATE_NUMERIC,STATE_LABEL,COUNTY,COUNTY_CODE,CBSA_CODE,BUDGETSIZEWEB,DISC_1_LOCK
67843,3326,12/31/2014 0:00,"International,Urban,National,Local",General,General,General,General,Los Angeles,CA,90016-5108,Los Angeles,A65 - Theater,Theatre,,Performing Group,6,1993,1993,0,0,0,0,3400,0,0,3400,0,0,0,0,1025,0,0,1025,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4425,0,0,4425,2400,0,0,2400,3100,0,0,3100,0,0,0,0,0,0,0,0,3000,0,0,3000,6400,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,14900,0,0,14900,19325,0,0,19325,0,0,0,0,19325,0,0,19325,0,NV,0,NA,0,,2014,A65,A,29,6,CALIFORNIA,LOS ANGELES,37,31100,1.00,5.00
69839,3339,6/30/2015 0:00,"Urban,Regional",General,General,General,General,San Francisco,CA,94122-1309,San Francisco,A6C - Bands & Ensembles,Music,Chamber,None of the Above,7,2003,2003,0,0,0,0,44166,0,0,44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157276,0,0,157276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,0,0,2261,0,0,0,0,,203703,0,0,203703,52751,0,0,52751,115275,0,0,115275,18125,0,0,18125,58500,0,0,58500,25000,0,0,25000,17500,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,287151,0,0,287151,490854,0,0,490854,0,0,0,0,490854,0,0,490854,490854,A,0,NA,490854,,2015,A6C,A,34,6,CALIFORNIA,SAN FRANCISCO,75,41860,3.00,5.00
64697,3341,12/31/2014 0:00,"Regional,Online",General,General,"YoungAdults,Adults,OlderAdults",IndArtists,Los Angeles,CA,90031-2978,Los Angeles,A62 - Dance,Dance,Modern,Performing Group,5,2005,2005,960,0,0,960,15660,0,0,15660,0,0,0,0,18310,0,0,18310,7500,0,0,7500,0,0,0,0,,900,0,0,900,0,0,0,0,859,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11300,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55489,0,0,55489,13050,0,0,13050,12960,0,0,12960,500,0,0,500,16000,0,0,16000,3500,0,0,3500,5650,0,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,2830,0,0,2830,0,0,0,0,,0,0,0,0,0,0,0,0,1880,0,0,1880,,0,0,0,0,56370,0,0,56370,111859,0,0,111859,0,0,0,0,111859,0,0,111859,111859,E,0,NA,111859,,2014,A62,A,27,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,5.00
57596,3344,6/30/2013 0:00,"Local,Suburban",General,General,General,IndLowIncome,Los Altos,CA,94022-2905,Santa Clara,A69 - Symphony Orchestras,Music,Orchestral,Performing Group - Community,21,1949,1951,0,0,0,0,82860,0,0,82860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35914,0,0,35914,0,0,0,0,,218774,0,0,218774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339262,0,0,339262,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,339262,0,0,339262,558036,0,0,558036,0,0,0,0,558036,0,0,558036,558036,A,0,NV,558036,,2013,A69,A,31,6,CALIFORNIA,SANTA CLARA,85,41940,3.00,5.00
41271,3347,8/31/2011 0:00,"Urban,Local",General,General,General,General,San Juan Capistrano,CA,92675-2636,Orange,A65 - Theater,Theatre,General,Performing Group - Community,9,1989,1989,0,0,0,0,134418,0,0,134418,28430,0,0,28430,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7930,0,0,7930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4950,0,0,4950,,175729,0,0,175729,0,0,0,0,23000,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37548,0,0,37548,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,60548,0,0,60548,236277,0,0,236277,0,0,0,0,236277,0,0,236277,236277,A,0,NA,236277,,2011,A65,A,29,6,CALIFORNIA,ORANGE,59,31100,3.00,5.00
61901,3350,6/30/2014 0:00,"Urban,Local",General,General,General,General,Burbank,CA,91503-0501,Los Angeles,A6B - Singing & Choral Groups,Music,Choral,Performing Group - Community,9,1920,1950,0,0,0,0,5990,0,0,5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,547,0,0,547,0,0,0,0,326,0,0,326,0,0,0,0,7520,0,0,7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110,,15433,0,0,15433,1000,0,0,1000,550,0,0,550,852,0,0,852,3000,0,0,3000,0,0,0,0,3300,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,314,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9016,0,0,9016,24449,0,0,24449,0,0,0,0,24449,0,0,24449,24449,A,0,NA,24449,,2014,A6B,A,33,6,CALIFORNIA,LOS ANGELES,37,31100,1.00,5.00
71214,3356,12/31/2014 0:00,"Urban,Suburban,Regional",General,General,General,General,Long Beach,CA,90807-1228,Los Angeles,A62 - Dance,Dance,,Performing Group,12,1981,1984,0,0,0,0,19908,0,0,19908,0,0,0,0,5574,0,0,5574,2750,0,0,2750,0,0,0,0,,372,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,,28704,0,0,28704,10700,0,0,10700,2525,0,0,2525,500,0,0,500,0,0,0,0,5320,0,0,5320,3200,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45607,0,0,45607,,0,0,0,0,67852,0,0,67852,96556,0,0,96556,0,0,0,0,96556,0,0,96556,96556,A,0,NA,96556,,2014,A62,A,27,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,5.00
67746,3361,4/30/2014 0:00,"Urban,Regional,Local","Black,Hispanic,White",General,"K12,Adults,OlderAdults",General,North Hollywood,CA,91603-0349,Los Angeles,A65 - Theater,Theatre,General,Performing Group,8,1992,1992,0,0,0,0,9521,0,0,9521,0,0,0,0,2950,0,0,2950,0,0,0,0,0,0,0,0,,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,6050,0,0,6050,0,0,0,0,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,20709,0,0,20709,0,0,0,0,9661,0,0,9661,192,0,0,192,0,0,0,0,2300,0,0,2300,7350,0,0,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1600,0,0,1600,,0,0,0,0,21103,0,0,21103,41812,0,0,41812,0,0,0,0,41812,0,0,41812,41812,A,0,NA,41812,,2014,A65,A,29,6,CALIFORNIA,LOS ANGELES,37,31100,1.00,5.00
6686,3365,12/31/2008 0:00,,,,,,Marina del Rey,CA,90292-0000,Los Angeles,,Theatre,General,Performing Group,8,2008,2008,0,0,0,0,3420,0,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1973,0,0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5393,0,0,5393,1500,0,0,1500,1240,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10250,0,0,10250,,0,0,0,0,12990,0,0,12990,18383,0,0,18383,0,0,0,0,18383,0,0,18383,0,,0,,0,,2008,,,#NULL!,6,CALIFORNIA,LOS ANGELES,37,31100,1.00,5.00
70590,3384,12/31/2014 0:00,"Suburban,Regional,Local",General,General,General,General,Woodland Hills,CA,91367-7100,Los Angeles,A68 - Music,Multidisciplinary,,Cultural Series Organization,17,1975,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,78268,0,0,78268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104350,0,0,104350,0,0,0,0,8933,0,0,8933,0,0,0,0,3060,0,0,3060,0,0,0,0,2580,0,0,2580,0,0,0,0,,197191,0,0,197191,18870,0,0,18870,73153,0,0,73153,303694,0,0,303694,0,0,0,0,9120,0,0,9120,13050,0,0,13050,0,0,0,0,0,0,0,0,0,0,0,0,83311,0,0,83311,0,0,0,0,,0,0,0,0,0,0,0,0,656704,0,0,656704,,0,0,0,0,1157902,0,0,1157902,1355093,0,0,1355093,0,0,0,0,1355093,0,0,1355093,1355093,A,0,NA,1355093,,2014,A68,A,30,6,CALIFORNIA,LOS ANGELES,37,31100,4.00,5.00
9849,3387,12/31/2008 0:00,,,,,,Santa Monica,CA,90403-4698,Los Angeles,A65 - Theater,Theatre,General,Performing Group,5,1993,1993,0,0,0,0,2164,0,0,2164,0,0,0,0,6550,0,0,6550,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8714,0,0,8714,0,0,0,0,44317,0,0,44317,0,0,0,0,10000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,54317,0,0,54317,63031,0,0,63031,0,0,0,0,63031,0,0,63031,0,,0,,0,,2008,A65,A,29,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,5.00
56967,3392,12/31/2013 0:00,"Regional,Urban,Rural",General,General,General,General,San Luis Obispo,CA,93405-6458,San Luis Obispo,A6A - Opera,Opera/Musical Theatre,Opera,Performing Group,11,1985,2007,0,0,0,0,89958,0,0,89958,8632,0,0,8632,0,0,0,0,0,0,0,0,15000,0,0,15000,"Broadway by the Sea at the Chapman Estate in Shell Beach, California (outdoor concert)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,0,0,4625,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,,118223,0,0,118223,28000,0,0,28000,70172,0,0,70172,2640,0,0,2640,87000,0,0,87000,5257,0,0,5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055,0,0,11055,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,204124,0,0,204124,322347,0,0,322347,0,0,0,0,322347,0,0,322347,322347,A,0,NA,322347,,2013,A6A,A,32,6,CALIFORNIA,SAN LUIS OBISPO,79,42020,3.00,5.00
47741,3394,6/30/2012 0:00,"Urban,Regional,Local",General,General,General,General,Los Angeles,CA,90020-1298,Los Angeles,A68 - Music,Music,Choral,Fair/Festival,10,1934,1985,0,0,0,0,440,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,440,0,0,440,0,0,0,0,5647,0,0,5647,0,0,0,0,13000,0,0,13000,8400,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,27047,0,0,27047,27487,0,0,27487,0,0,0,0,27487,0,0,27487,27487,A,0,NA,27487,,2012,A68,A,30,6,CALIFORNIA,LOS ANGELES,37,31100,1.00,5.00
65368,3408,12/31/2014 0:00,"Urban,Local",General,General,General,General,Culver City,CA,90230-3528,Los Angeles,A62 - Dance,Dance,Modern,Performing Group,8,2007,2008,0,0,0,0,23561,0,0,23561,5013,0,0,5013,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2055,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32059,0,0,32059,77935,0,0,77935,72673,0,0,72673,10455,0,0,10455,22355,0,0,22355,3000,0,0,3000,16194,0,0,16194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11023,0,0,11023,,0,0,0,0,213635,0,0,213635,245694,0,0,245694,0,0,0,0,245694,0,0,245694,245694,A,0,NA,245694,,2014,A62,A,27,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,5.00
35060,3418,6/30/2011 0:00,"Rural,Local",General,General,General,General,Susanville,CA,96130-2172,Lassen,A69 - Symphony Orchestras,Music,Orchestral,Performing Group - Community,15,2004,2004,510,0,0,510,34275,0,0,34275,19665,0,0,19665,0,0,0,0,0,0,0,0,0,0,0,0,,3888,0,0,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69025,0,0,69025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350,0,0,4350,681,0,0,681,0,0,0,0,0,0,0,0,608,0,0,608,0,0,0,0,,133002,0,0,133002,0,0,0,0,2380,0,0,2380,1000,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427,0,0,5427,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8807,0,0,8807,141809,0,0,141809,0,0,0,0,141809,0,0,141809,0,NV,0,NV,0,,2011,A69,A,31,6,CALIFORNIA,LASSEN,35,45000,2.00,5.00
62124,3423,9/30/2014 0:00,"Urban,National,Suburban,Rural,Online",General,General,General,General,San Francisco,CA,94107-3338,San Francisco,A69 - Symphony Orchestras,Music,Orchestral,Fair/Festival,7,1975,1975,0,0,0,0,57450,0,0,57450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58220,0,0,58220,0,0,0,0,41303,0,0,41303,0,0,0,0,150000,0,0,150000,29250,0,0,29250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,220553,0,0,220553,278773,0,0,278773,0,0,0,0,278773,0,0,278773,278773,A,0,NA,278773,,2014,A69,A,31,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
63131,3429,12/31/2014 0:00,"Urban,Regional",General,General,General,General,San Francisco,CA,94110-1332,San Francisco,A62 - Dance,Dance,Modern,Performing Group,7,2002,2004,0,0,0,0,47847,0,0,47847,11815,0,0,11815,8075,0,0,8075,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,,86740,0,0,86740,40000,0,0,40000,106364,0,0,106364,300,0,0,300,39000,0,0,39000,20015,0,0,20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,0,0,6850,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,212529,0,0,212529,299269,0,0,299269,0,0,0,0,299269,0,0,299269,299269,A,0,NA,299269,,2014,A62,A,27,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
69687,3433,6/30/2015 0:00,"Suburban,Local",General,General,"YoungAdults,Adults,OlderAdults",General,San Diego,CA,92115-2852,San Diego,A65 - Theater,Theatre,,Performing Group,6,2004,2004,0,0,0,0,63387,0,0,63387,0,0,0,0,2374,0,0,2374,0,0,0,0,0,0,0,0,,590,0,0,590,0,0,0,0,4955,0,0,4955,0,0,0,0,0,0,0,0,24658,0,0,24658,0,0,0,0,2179,0,0,2179,10388,0,0,10388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108531,0,0,108531,33000,0,0,33000,46935,550,0,47485,0,0,0,0,0,0,0,0,25578,0,0,25578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10085,0,0,10085,0,0,0,0,,0,0,0,0,0,0,0,0,750,0,0,750,,0,0,0,0,116348,550,0,116898,224879,550,0,225429,0,0,0,0,224879,550,0,225429,224879,A,0,NA,224879,,2015,A65,A,29,6,CALIFORNIA,SAN DIEGO,73,41740,2.00,5.00
61854,3434,12/31/2013 0:00,"Urban,Local",General,General,General,General,Culver City,CA,90232-4217,Los Angeles,A65 - Theater,Theatre,General,Performing Group,6,1982,2005,0,0,0,0,9476,0,0,9476,0,0,0,0,98154,0,0,98154,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107630,0,0,107630,32000,0,0,32000,2399,0,0,2399,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,39399,0,0,39399,147029,0,0,147029,0,0,0,0,147029,0,0,147029,147029,A,0,NV,147029,,2013,A65,A,29,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,5.00
9425,3436,12/31/2008 0:00,,,,,,Oakland,CA,94609-1704,Alameda,A65 - Theater,Theatre,General,Performing Group,5,1998,2003,0,0,0,0,11583,0,0,11583,0,0,0,0,16231,0,0,16231,0,0,0,0,0,0,0,0,,235,0,0,235,0,0,0,0,646,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4030,0,0,4030,0,0,0,0,0,0,0,0,490,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33215,0,0,33215,11775,0,0,11775,11026,0,0,11026,3500,0,0,3500,500,0,0,500,6312,0,0,6312,0,0,0,0,9558,0,0,9558,0,0,0,0,0,0,0,0,3056,0,0,3056,58,0,0,58,,0,0,0,0,0,0,0,0,10000,0,0,10000,,0,0,0,0,55785,0,0,55785,89000,0,0,89000,0,0,0,0,89000,0,0,89000,0,,0,,0,,2008,A65,A,29,6,CALIFORNIA,ALAMEDA,1,41860,2.00,5.00
